選手名,球団名,対球団名,先発,救援,防御率,勝利,敗戦,HLD,セーブ,更新日
下村 海翔,阪神タイガース,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/07/19
下村 海翔,阪神タイガース,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/07/19
大竹 耕太郎,阪神タイガース,横浜DeNAベイスターズ,1,0,3.380,0,1,0,0,2026/07/19
大竹 耕太郎,阪神タイガース,読売ジャイアンツ,1,0,1.290,1,0,0,0,2026/07/19
大竹 耕太郎,阪神タイガース,中日ドラゴンズ,1,0,4.500,0,0,0,0,2026/07/19
大竹 耕太郎,阪神タイガース,広島東洋カープ,4,0,3.860,1,2,0,0,2026/07/19
大竹 耕太郎,阪神タイガース,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/07/19
大竹 耕太郎,阪神タイガース,福岡ソフトバンクホークス,1,0,3.600,0,1,0,0,2026/07/19
大竹 耕太郎,阪神タイガース,北海道日本ハムファイターズ,1,0,1.800,0,1,0,0,2026/07/19
大竹 耕太郎,阪神タイガース,オリックス・バファローズ,0,0,,0,0,0,0,2026/07/19
大竹 耕太郎,阪神タイガース,東北楽天ゴールデンイーグルス,1,0,0.000,1,0,0,0,2026/07/19
大竹 耕太郎,阪神タイガース,埼玉西武ライオンズ,1,0,1.290,0,1,0,0,2026/07/19
大竹 耕太郎,阪神タイガース,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/07/19
椎葉 剛,阪神タイガース,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/07/19
椎葉 剛,阪神タイガース,読売ジャイアンツ,0,0,,0,0,0,0,2026/07/19
椎葉 剛,阪神タイガース,中日ドラゴンズ,0,2,0.000,0,0,0,0,2026/07/19
椎葉 剛,阪神タイガース,広島東洋カープ,0,1,0.000,0,0,0,0,2026/07/19
椎葉 剛,阪神タイガース,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/07/19
椎葉 剛,阪神タイガース,福岡ソフトバンクホークス,0,1,22.500,0,0,0,0,2026/07/19
椎葉 剛,阪神タイガース,北海道日本ハムファイターズ,0,0,,0,0,0,0,2026/07/19
椎葉 剛,阪神タイガース,オリックス・バファローズ,0,0,,0,0,0,0,2026/07/19
椎葉 剛,阪神タイガース,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/07/19
椎葉 剛,阪神タイガース,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/07/19
椎葉 剛,阪神タイガース,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/07/19
伊藤 将司,阪神タイガース,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/07/19
伊藤 将司,阪神タイガース,読売ジャイアンツ,1,0,11.570,0,0,0,0,2026/07/19
伊藤 将司,阪神タイガース,中日ドラゴンズ,0,0,,0,0,0,0,2026/07/19
伊藤 将司,阪神タイガース,広島東洋カープ,1,0,3.380,0,1,0,0,2026/07/19
伊藤 将司,阪神タイガース,東京ヤクルトスワローズ,1,0,0.000,0,0,0,0,2026/07/19
伊藤 将司,阪神タイガース,福岡ソフトバンクホークス,1,0,3.600,0,0,0,0,2026/07/19
伊藤 将司,阪神タイガース,北海道日本ハムファイターズ,0,0,,0,0,0,0,2026/07/19
伊藤 将司,阪神タイガース,オリックス・バファローズ,0,0,,0,0,0,0,2026/07/19
伊藤 将司,阪神タイガース,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/07/19
伊藤 将司,阪神タイガース,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/07/19
伊藤 将司,阪神タイガース,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/07/19
今朝丸 裕喜,阪神タイガース,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/07/19
今朝丸 裕喜,阪神タイガース,読売ジャイアンツ,0,1,9.000,0,0,0,0,2026/07/19
今朝丸 裕喜,阪神タイガース,中日ドラゴンズ,1,0,9.000,0,1,0,0,2026/07/19
今朝丸 裕喜,阪神タイガース,広島東洋カープ,0,1,0.000,0,0,0,0,2026/07/19
今朝丸 裕喜,阪神タイガース,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/07/19
今朝丸 裕喜,阪神タイガース,福岡ソフトバンクホークス,0,0,,0,0,0,0,2026/07/19
今朝丸 裕喜,阪神タイガース,北海道日本ハムファイターズ,0,0,,0,0,0,0,2026/07/19
今朝丸 裕喜,阪神タイガース,オリックス・バファローズ,0,0,,0,0,0,0,2026/07/19
今朝丸 裕喜,阪神タイガース,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/07/19
今朝丸 裕喜,阪神タイガース,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/07/19
今朝丸 裕喜,阪神タイガース,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/07/19
髙橋 遥人,阪神タイガース,横浜DeNAベイスターズ,1,0,1.000,1,0,0,0,2026/07/19
髙橋 遥人,阪神タイガース,読売ジャイアンツ,3,0,3.220,2,1,0,0,2026/07/19
髙橋 遥人,阪神タイガース,中日ドラゴンズ,3,0,0.690,3,0,0,0,2026/07/19
髙橋 遥人,阪神タイガース,広島東洋カープ,2,0,3.000,1,0,0,0,2026/07/19
髙橋 遥人,阪神タイガース,東京ヤクルトスワローズ,2,0,0.600,1,0,0,0,2026/07/19
髙橋 遥人,阪神タイガース,福岡ソフトバンクホークス,0,0,,0,0,0,0,2026/07/19
髙橋 遥人,阪神タイガース,北海道日本ハムファイターズ,0,0,,0,0,0,0,2026/07/19
髙橋 遥人,阪神タイガース,オリックス・バファローズ,1,0,3.000,1,0,0,0,2026/07/19
髙橋 遥人,阪神タイガース,東北楽天ゴールデンイーグルス,1,0,1.290,1,0,0,0,2026/07/19
髙橋 遥人,阪神タイガース,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/07/19
髙橋 遥人,阪神タイガース,千葉ロッテマリーンズ,1,0,0.000,1,0,0,0,2026/07/19
門別 啓人,阪神タイガース,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/07/19
門別 啓人,阪神タイガース,読売ジャイアンツ,0,1,0.000,0,0,0,0,2026/07/19
門別 啓人,阪神タイガース,中日ドラゴンズ,1,0,9.000,0,1,0,0,2026/07/19
門別 啓人,阪神タイガース,広島東洋カープ,0,0,,0,0,0,0,2026/07/19
門別 啓人,阪神タイガース,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/07/19
門別 啓人,阪神タイガース,福岡ソフトバンクホークス,0,1,0.000,0,0,0,0,2026/07/19
門別 啓人,阪神タイガース,北海道日本ハムファイターズ,0,2,0.000,0,0,0,0,2026/07/19
門別 啓人,阪神タイガース,オリックス・バファローズ,0,0,,0,0,0,0,2026/07/19
門別 啓人,阪神タイガース,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/07/19
門別 啓人,阪神タイガース,埼玉西武ライオンズ,0,1,4.500,0,0,0,0,2026/07/19
門別 啓人,阪神タイガース,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/07/19
才木 浩人,阪神タイガース,横浜DeNAベイスターズ,3,0,3.500,2,0,0,0,2026/07/19
才木 浩人,阪神タイガース,読売ジャイアンツ,4,0,1.370,3,0,0,0,2026/07/19
才木 浩人,阪神タイガース,中日ドラゴンズ,1,0,1.290,0,0,0,0,2026/07/19
才木 浩人,阪神タイガース,広島東洋カープ,2,0,1.800,1,1,0,0,2026/07/19
才木 浩人,阪神タイガース,東京ヤクルトスワローズ,3,0,3.940,1,1,0,0,2026/07/19
才木 浩人,阪神タイガース,福岡ソフトバンクホークス,1,0,15.000,0,1,0,0,2026/07/19
才木 浩人,阪神タイガース,北海道日本ハムファイターズ,0,0,,0,0,0,0,2026/07/19
才木 浩人,阪神タイガース,オリックス・バファローズ,0,0,,0,0,0,0,2026/07/19
才木 浩人,阪神タイガース,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/07/19
才木 浩人,阪神タイガース,埼玉西武ライオンズ,1,0,1.500,0,1,0,0,2026/07/19
才木 浩人,阪神タイガース,千葉ロッテマリーンズ,1,0,3.000,0,0,0,0,2026/07/19
畠 世周,阪神タイガース,横浜DeNAベイスターズ,0,1,18.000,0,0,0,0,2026/07/19
畠 世周,阪神タイガース,読売ジャイアンツ,0,0,,0,0,0,0,2026/07/19
畠 世周,阪神タイガース,中日ドラゴンズ,0,2,0.000,0,0,0,0,2026/07/19
畠 世周,阪神タイガース,広島東洋カープ,0,0,,0,0,0,0,2026/07/19
畠 世周,阪神タイガース,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/07/19
畠 世周,阪神タイガース,福岡ソフトバンクホークス,0,2,4.500,0,1,0,0,2026/07/19
畠 世周,阪神タイガース,北海道日本ハムファイターズ,0,2,0.000,0,0,0,0,2026/07/19
畠 世周,阪神タイガース,オリックス・バファローズ,0,1,0.000,0,0,1,0,2026/07/19
畠 世周,阪神タイガース,東北楽天ゴールデンイーグルス,0,2,0.000,0,0,1,0,2026/07/19
畠 世周,阪神タイガース,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/07/19
畠 世周,阪神タイガース,千葉ロッテマリーンズ,0,1,0.000,0,0,1,0,2026/07/19
及川 雅貴,阪神タイガース,横浜DeNAベイスターズ,0,2,4.500,0,0,1,0,2026/07/19
及川 雅貴,阪神タイガース,読売ジャイアンツ,0,4,3.000,1,0,0,0,2026/07/19
及川 雅貴,阪神タイガース,中日ドラゴンズ,0,3,6.000,0,1,1,0,2026/07/19
及川 雅貴,阪神タイガース,広島東洋カープ,0,4,0.000,0,0,0,0,2026/07/19
及川 雅貴,阪神タイガース,東京ヤクルトスワローズ,0,1,0.000,0,0,0,0,2026/07/19
及川 雅貴,阪神タイガース,福岡ソフトバンクホークス,0,2,16.200,0,0,0,0,2026/07/19
及川 雅貴,阪神タイガース,北海道日本ハムファイターズ,0,1,18.000,0,0,0,0,2026/07/19
及川 雅貴,阪神タイガース,オリックス・バファローズ,0,0,,0,0,0,0,2026/07/19
及川 雅貴,阪神タイガース,東北楽天ゴールデンイーグルス,0,1,13.500,0,0,0,0,2026/07/19
及川 雅貴,阪神タイガース,埼玉西武ライオンズ,0,2,0.000,0,0,0,0,2026/07/19
及川 雅貴,阪神タイガース,千葉ロッテマリーンズ,0,1,0.000,0,0,0,0,2026/07/19
村上 頌樹,阪神タイガース,横浜DeNAベイスターズ,2,0,1.930,1,1,0,0,2026/07/19
村上 頌樹,阪神タイガース,読売ジャイアンツ,3,0,3.600,1,2,0,0,2026/07/19
村上 頌樹,阪神タイガース,中日ドラゴンズ,2,0,1.380,0,0,0,0,2026/07/19
村上 頌樹,阪神タイガース,広島東洋カープ,5,0,1.750,3,1,0,0,2026/07/19
村上 頌樹,阪神タイガース,東京ヤクルトスワローズ,1,0,0.000,0,0,0,0,2026/07/19
村上 頌樹,阪神タイガース,福岡ソフトバンクホークス,0,0,,0,0,0,0,2026/07/19
村上 頌樹,阪神タイガース,北海道日本ハムファイターズ,0,0,,0,0,0,0,2026/07/19
村上 頌樹,阪神タイガース,オリックス・バファローズ,1,0,2.570,0,1,0,0,2026/07/19
村上 頌樹,阪神タイガース,東北楽天ゴールデンイーグルス,1,0,0.000,1,0,0,0,2026/07/19
村上 頌樹,阪神タイガース,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/07/19
村上 頌樹,阪神タイガース,千葉ロッテマリーンズ,1,0,2.450,1,0,0,0,2026/07/19
ルーカス,阪神タイガース,横浜DeNAベイスターズ,1,0,7.710,0,1,0,0,2026/07/19
ルーカス,阪神タイガース,読売ジャイアンツ,1,0,7.200,0,1,0,0,2026/07/19
ルーカス,阪神タイガース,中日ドラゴンズ,0,0,,0,0,0,0,2026/07/19
ルーカス,阪神タイガース,広島東洋カープ,0,0,,0,0,0,0,2026/07/19
ルーカス,阪神タイガース,東京ヤクルトスワローズ,1,0,1.800,0,0,0,0,2026/07/19
ルーカス,阪神タイガース,福岡ソフトバンクホークス,0,0,,0,0,0,0,2026/07/19
ルーカス,阪神タイガース,北海道日本ハムファイターズ,0,0,,0,0,0,0,2026/07/19
ルーカス,阪神タイガース,オリックス・バファローズ,0,0,,0,0,0,0,2026/07/19
ルーカス,阪神タイガース,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/07/19
ルーカス,阪神タイガース,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/07/19
ルーカス,阪神タイガース,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/07/19
桐敷 拓馬,阪神タイガース,横浜DeNAベイスターズ,0,3,27.000,0,0,2,0,2026/07/19
桐敷 拓馬,阪神タイガース,読売ジャイアンツ,0,3,0.000,0,0,0,0,2026/07/19
桐敷 拓馬,阪神タイガース,中日ドラゴンズ,0,4,0.000,0,0,2,0,2026/07/19
桐敷 拓馬,阪神タイガース,広島東洋カープ,0,4,5.400,0,1,3,0,2026/07/19
桐敷 拓馬,阪神タイガース,東京ヤクルトスワローズ,0,3,11.570,0,1,0,1,2026/07/19
桐敷 拓馬,阪神タイガース,福岡ソフトバンクホークス,0,0,,0,0,0,0,2026/07/19
桐敷 拓馬,阪神タイガース,北海道日本ハムファイターズ,0,1,13.500,0,0,0,0,2026/07/19
桐敷 拓馬,阪神タイガース,オリックス・バファローズ,0,0,,0,0,0,0,2026/07/19
桐敷 拓馬,阪神タイガース,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/07/19
桐敷 拓馬,阪神タイガース,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/07/19
桐敷 拓馬,阪神タイガース,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/07/19
茨木 秀俊,阪神タイガース,横浜DeNAベイスターズ,1,0,9.640,0,0,0,0,2026/07/19
茨木 秀俊,阪神タイガース,読売ジャイアンツ,0,0,,0,0,0,0,2026/07/19
茨木 秀俊,阪神タイガース,中日ドラゴンズ,1,0,18.000,0,0,0,0,2026/07/19
茨木 秀俊,阪神タイガース,広島東洋カープ,0,0,,0,0,0,0,2026/07/19
茨木 秀俊,阪神タイガース,東京ヤクルトスワローズ,1,0,0.000,1,0,0,0,2026/07/19
茨木 秀俊,阪神タイガース,福岡ソフトバンクホークス,0,0,,0,0,0,0,2026/07/19
茨木 秀俊,阪神タイガース,北海道日本ハムファイターズ,0,0,,0,0,0,0,2026/07/19
茨木 秀俊,阪神タイガース,オリックス・バファローズ,0,0,,0,0,0,0,2026/07/19
茨木 秀俊,阪神タイガース,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/07/19
茨木 秀俊,阪神タイガース,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/07/19
茨木 秀俊,阪神タイガース,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/07/19
工藤 泰成,阪神タイガース,横浜DeNAベイスターズ,0,3,0.000,0,0,0,0,2026/07/19
工藤 泰成,阪神タイガース,読売ジャイアンツ,0,2,0.000,0,0,0,0,2026/07/19
工藤 泰成,阪神タイガース,中日ドラゴンズ,0,6,1.290,0,0,3,0,2026/07/19
工藤 泰成,阪神タイガース,広島東洋カープ,0,3,3.000,0,0,1,0,2026/07/19
工藤 泰成,阪神タイガース,東京ヤクルトスワローズ,0,5,0.000,1,0,2,0,2026/07/19
工藤 泰成,阪神タイガース,福岡ソフトバンクホークス,0,1,0.000,0,0,0,0,2026/07/19
工藤 泰成,阪神タイガース,北海道日本ハムファイターズ,0,3,11.570,0,0,0,0,2026/07/19
工藤 泰成,阪神タイガース,オリックス・バファローズ,0,1,0.000,0,0,1,0,2026/07/19
工藤 泰成,阪神タイガース,東北楽天ゴールデンイーグルス,0,1,0.000,0,0,0,0,2026/07/19
工藤 泰成,阪神タイガース,埼玉西武ライオンズ,0,3,0.000,0,0,0,0,2026/07/19
工藤 泰成,阪神タイガース,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/07/19
富田 蓮,阪神タイガース,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/07/19
富田 蓮,阪神タイガース,読売ジャイアンツ,0,0,,0,0,0,0,2026/07/19
富田 蓮,阪神タイガース,中日ドラゴンズ,0,0,,0,0,0,0,2026/07/19
富田 蓮,阪神タイガース,広島東洋カープ,0,0,,0,0,0,0,2026/07/19
富田 蓮,阪神タイガース,東京ヤクルトスワローズ,0,1,13.500,0,0,0,0,2026/07/19
富田 蓮,阪神タイガース,福岡ソフトバンクホークス,0,0,,0,0,0,0,2026/07/19
富田 蓮,阪神タイガース,北海道日本ハムファイターズ,0,0,,0,0,0,0,2026/07/19
富田 蓮,阪神タイガース,オリックス・バファローズ,0,0,,0,0,0,0,2026/07/19
富田 蓮,阪神タイガース,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/07/19
富田 蓮,阪神タイガース,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/07/19
富田 蓮,阪神タイガース,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/07/19
早川 太貴,阪神タイガース,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/07/19
早川 太貴,阪神タイガース,読売ジャイアンツ,0,1,0.000,0,0,1,0,2026/07/19
早川 太貴,阪神タイガース,中日ドラゴンズ,1,1,15.750,0,1,0,0,2026/07/19
早川 太貴,阪神タイガース,広島東洋カープ,0,2,0.000,0,0,0,0,2026/07/19
早川 太貴,阪神タイガース,東京ヤクルトスワローズ,0,3,4.500,0,1,0,0,2026/07/19
早川 太貴,阪神タイガース,福岡ソフトバンクホークス,0,0,,0,0,0,0,2026/07/19
早川 太貴,阪神タイガース,北海道日本ハムファイターズ,0,0,,0,0,0,0,2026/07/19
早川 太貴,阪神タイガース,オリックス・バファローズ,0,0,,0,0,0,0,2026/07/19
早川 太貴,阪神タイガース,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/07/19
早川 太貴,阪神タイガース,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/07/19
早川 太貴,阪神タイガース,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/07/19
木下 里都,阪神タイガース,横浜DeNAベイスターズ,0,2,0.000,0,0,0,0,2026/07/19
木下 里都,阪神タイガース,読売ジャイアンツ,0,2,0.000,0,0,0,0,2026/07/19
木下 里都,阪神タイガース,中日ドラゴンズ,0,2,0.000,1,0,1,0,2026/07/19
木下 里都,阪神タイガース,広島東洋カープ,0,3,4.910,0,0,0,0,2026/07/19
木下 里都,阪神タイガース,東京ヤクルトスワローズ,0,2,0.000,0,0,0,0,2026/07/19
木下 里都,阪神タイガース,福岡ソフトバンクホークス,0,0,,0,0,0,0,2026/07/19
木下 里都,阪神タイガース,北海道日本ハムファイターズ,1,0,6.750,0,1,0,0,2026/07/19
木下 里都,阪神タイガース,オリックス・バファローズ,0,3,2.700,0,0,1,0,2026/07/19
木下 里都,阪神タイガース,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/07/19
木下 里都,阪神タイガース,埼玉西武ライオンズ,0,2,0.000,0,0,0,0,2026/07/19
木下 里都,阪神タイガース,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/07/19
石黒 佑弥,阪神タイガース,横浜DeNAベイスターズ,0,3,2.080,0,0,0,0,2026/07/19
石黒 佑弥,阪神タイガース,読売ジャイアンツ,0,0,,0,0,0,0,2026/07/19
石黒 佑弥,阪神タイガース,中日ドラゴンズ,0,4,9.450,0,0,0,0,2026/07/19
石黒 佑弥,阪神タイガース,広島東洋カープ,0,2,0.000,0,0,0,0,2026/07/19
石黒 佑弥,阪神タイガース,東京ヤクルトスワローズ,0,3,2.450,0,0,0,0,2026/07/19
石黒 佑弥,阪神タイガース,福岡ソフトバンクホークス,0,0,,0,0,0,0,2026/07/19
石黒 佑弥,阪神タイガース,北海道日本ハムファイターズ,0,0,,0,0,0,0,2026/07/19
石黒 佑弥,阪神タイガース,オリックス・バファローズ,0,0,,0,0,0,0,2026/07/19
石黒 佑弥,阪神タイガース,東北楽天ゴールデンイーグルス,0,1,0.000,0,0,0,0,2026/07/19
石黒 佑弥,阪神タイガース,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/07/19
石黒 佑弥,阪神タイガース,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/07/19
湯浅 京己,阪神タイガース,横浜DeNAベイスターズ,0,2,20.250,0,0,0,0,2026/07/19
湯浅 京己,阪神タイガース,読売ジャイアンツ,0,5,3.600,0,0,0,0,2026/07/19
湯浅 京己,阪神タイガース,中日ドラゴンズ,0,3,3.000,3,0,0,0,2026/07/19
湯浅 京己,阪神タイガース,広島東洋カープ,0,0,,0,0,0,0,2026/07/19
湯浅 京己,阪神タイガース,東京ヤクルトスワローズ,0,5,0.000,0,0,1,0,2026/07/19
湯浅 京己,阪神タイガース,福岡ソフトバンクホークス,0,1,0.000,0,0,1,0,2026/07/19
湯浅 京己,阪神タイガース,北海道日本ハムファイターズ,0,2,0.000,0,0,0,0,2026/07/19
湯浅 京己,阪神タイガース,オリックス・バファローズ,0,0,,0,0,0,0,2026/07/19
湯浅 京己,阪神タイガース,東北楽天ゴールデンイーグルス,0,1,0.000,0,0,0,0,2026/07/19
湯浅 京己,阪神タイガース,埼玉西武ライオンズ,0,1,0.000,0,0,0,0,2026/07/19
湯浅 京己,阪神タイガース,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/07/19
津田 淳哉,阪神タイガース,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/07/19
津田 淳哉,阪神タイガース,読売ジャイアンツ,0,2,0.000,0,0,0,0,2026/07/19
津田 淳哉,阪神タイガース,中日ドラゴンズ,0,1,4.500,0,0,0,0,2026/07/19
津田 淳哉,阪神タイガース,広島東洋カープ,0,1,0.000,0,0,0,0,2026/07/19
津田 淳哉,阪神タイガース,東京ヤクルトスワローズ,0,1,0.000,0,0,0,0,2026/07/19
津田 淳哉,阪神タイガース,福岡ソフトバンクホークス,0,1,0.000,0,0,0,0,2026/07/19
津田 淳哉,阪神タイガース,北海道日本ハムファイターズ,0,0,,0,0,0,0,2026/07/19
津田 淳哉,阪神タイガース,オリックス・バファローズ,0,0,,0,0,0,0,2026/07/19
津田 淳哉,阪神タイガース,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/07/19
津田 淳哉,阪神タイガース,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/07/19
津田 淳哉,阪神タイガース,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/07/19
セベリーノ,阪神タイガース,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/07/19
